reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,problemaUsabilidade
5920d1fb-5e6b-4299-b768-462336b834f1,Maria Jose Coelho de Oliveira,https://play-lh.googleusercontent.com/a/AGNmyxb0YgSptzd876SgC27mLLO80KzRnZbPi15XCbPf=mo,Instalei para as crianças do Jardim um e dois brincarem aprendendo.,5,6,1.3.2007,2021-11-15 03:02:55,,,1.3.2007,0
0b220c11-6af1-4518-a80c-dd46c053a7d8,Priscila Santos,https://play-lh.googleusercontent.com/a/AGNmyxaKAncOZHbtw5AI_GWVx5qlfNZvcez77sgN-U8s=mo,"Aplicativo excelente, bem dinâmico e educativo pras crianças ❤",5,95,1.3.2003,2021-03-16 17:00:36,"Obrigado pela avaliação 5 estrelas e apoio.
",2021-03-17 10:43:13,1.3.2003,0
05f0bda6-cd38-4017-9a35-61fba2c8d55d,Simone Becker,https://play-lh.googleusercontent.com/a-/ACB-R5SOywPqRq6UfH4UGA3C3N_O5IC0530z2AYTAjZpWA,O jogo é o melhor jogo que eu ja vi ja ganhei 4 certificados! Mas queria que desse para aumentar os níveis de soma,5,56,1.3.2003,2021-04-25 12:54:45,"Thank you very much for your review concerning our game. We are always collecting user feedback and emails that we can apply with updates.
",2021-04-26 10:38:20,1.3.2003,1
a9b8f30a-4ae6-42d6-8a63-4364cffff21d,Evandro Gaiao,https://play-lh.googleusercontent.com/a/AGNmyxYZXbhaw6HI7TIGJZIKVM194uWpNxI7d05AjkP-=mo,Esse jogo é muito educativo e muito bom para as crianças 😘😘😘😘,5,0,,2023-05-06 15:19:50,"Obrigado pela avaliação 5 estrelas e apoio.
",2023-05-09 07:45:39,,0
c1961bbd-4ba6-4622-9583-d105294ae6c7,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Meu filho é especial portador de deficiência e esse jogo ajuda muito ele com coordenação motora e na escola. parabéns,5,13,,2019-08-04 20:50:33,,,,0
38029eb9-7ec1-46d9-b374-d1ad604ef885,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Gostei muito desse jogo de ensinar contas divertidas para as crianças.,5,4,,2020-03-27 17:31:54,Que bom que gostou! Obrigado pela avaliação 5 estrelas e apoio.,2020-03-28 10:25:50,,0
839ace8d-6536-41a9-8762-855bb3c87231,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Adorei. Meu filho tem TDAH e tá ajudando muito ele a desenvolver!,5,14,1.1.2007,2019-10-08 19:35:55,Que bom que gostou! Obrigado pela avaliação 5 estrelas e apoio. Confira outros aplicativos/jogos.,2019-10-10 10:05:05,1.1.2007,0
c27abffb-59c7-4881-bd08-b199a4407475,Aniele Cardoso,https://play-lh.googleusercontent.com/a/AGNmyxb3a-5pIm9r1p9tPqN2AkBNwlm77EfVVlPXMA2M=mo,É se jogo e maravilhoso vc pode se divertir também apreder bastante goste eu já a achei é vou abaixar de novo,5,4,,2022-01-10 23:30:19,"Obrigado pela avaliação 5 estrelas e apoio.
",2022-01-11 11:57:39,,0
1bf13250-d307-4158-9e6d-a052c84eec9b,Carly almeida,https://play-lh.googleusercontent.com/a-/ACB-R5R4lsQtmXivPSuLKy4EwwH3V9k2T0c-idfbiOMoEA,O app é incrível! Minha filha tem 5 anos e aprendeu muito com esse app eu amei!,5,65,1.3.2005,2021-07-11 15:34:44,"Obrigado pela avaliação 5 estrelas e apoio.
",2021-07-12 11:38:00,1.3.2005,0
4d702fcf-0d87-4f99-8fed-f67de1477466,victoria pati,https://play-lh.googleusercontent.com/a-/ACB-R5QFKy1MypFftLW_VaKTWQXZE8wpGFUAZaql7cE38A,Jogo bom vai ajudar muito as crianças na matemática gostei muito,5,4,1.3.2007,2021-08-28 19:47:59,"Obrigado pela avaliação 5 estrelas e apoio.
",2021-09-09 09:34:50,1.3.2007,0
fa95f253-ed2c-477a-a201-fff70eef1048,Deborah Rodrigues,https://play-lh.googleusercontent.com/a/AGNmyxbGCyI9z0MBiASLC66edoBg4wVmTAe6_u02ZzH6=mo,E muito bomo jogo mais minha filha ja ta avançada ela ta bo quarto ano mais era pra ta no quinto de tão avançada elatem 9 anos mais o jogo e bom,5,4,,2022-01-18 12:12:27,"Que bom que gostou! Compartilhe e apoie a educação das crianças. Conte a pais, professores, escolas e organizações sem fins lucrativos.

",2022-02-01 09:35:05,,0
e14aca29-247d-4eea-b38c-fc8bccefbfd0,Nádia Gomes,https://play-lh.googleusercontent.com/a-/ACB-R5SkulArY9I5CaaSMf0mpVnuhgvyYWkr0P81gSH0-A,Super amei o app. Muito util para o aprendizagem das crianças.,5,28,1.2.2003,2020-05-20 11:24:13,Obrigado pela avaliação 5 estrelas e apoio.,2020-05-20 16:20:17,1.2.2003,0
0f12df54-b92e-489b-bcd1-8b17212bb046,Fabiola Cristine Da Silva Coimbra,https://play-lh.googleusercontent.com/a-/ACB-R5SI-Z4acKT2RiI2sZfkRDXq2GzQpbyg6JMVt5RepA,Otimo jogo para quem tem dificuldades de matematicas.,5,2,,2022-01-06 09:14:23,"Obrigado pela avaliação 5 estrelas e apoio.
",2022-01-08 07:51:29,,0
8e05936e-2f86-4cba-8177-44733cf75298,Rhayllana Luísa Barbosa Varanis,https://play-lh.googleusercontent.com/a-/ACB-R5S8vpwmjOJ70u9DQ4oc9-DB6NiDq9pAVuVoB-Jnxw,"Cara e eu que to no 7 ano e tenho 11 e to jogando esse jogo,mais cara esse jogo é zica cara recomendo muito perfeito abaixem",5,15,1.5.2000,2022-06-30 22:43:17,"Obrigado pela avaliação 5 estrelas e apoio.
",2022-07-01 08:18:10,1.5.2000,0
b3b99f1e-2a09-43f7-bd7e-27f6ed1a3c13,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,otimo!!! tem ajuste de dificuldade incrivel,5,78,1.1.2005,2019-08-08 10:44:50,,,1.1.2005,0
4e6a2f7b-30dd-4782-b21e-86cb91626dc7,Vitória,https://play-lh.googleusercontent.com/a-/ACB-R5SLd1i7zONEqkoyGsZCz-GsmazlM9N1BfJzrUlMApw,Muito legal vai ser muito divertido que as crianças podem se divertir com isso 💗💗🌸🌸,5,5,1.2.2005,2020-09-20 14:06:46,Obrigado pela avaliação 5 estrelas e apoio.,2020-11-24 12:04:07,1.2.2005,0
6eda8661-d15c-4c9e-ad25-2e68ccca72df,Jade Mariana,https://play-lh.googleusercontent.com/a-/ACB-R5TLDUKgsJYnjGOUMPOFduJrbSH3rQX0nOUoxD874cM,"O jogo é muito bom. Minha prima de 9 anos aprendeu muito com esse jogo, gostei muito dele!!! Dei 5 estrelas👌👌👌",5,5,,2021-09-30 01:19:13,"Obrigado pela avaliação 5 estrelas e apoio.
",2021-10-01 16:23:25,,0
03120d27-9e6f-488d-a0ac-88725033e173,juliatheo ydbevge,https://play-lh.googleusercontent.com/a/AGNmyxaw3h-RrP18eF7cVVvMoQ_4Vuvq2R4s8OlBCii3=mo,Muito bom e interativo. Meu filho de 5 anos adorou!,5,4,1.2.2002,2020-05-14 22:22:12,Obrigado pela avaliação 5 estrelas e apoio.,2020-05-18 10:48:58,1.2.2002,0
2145f4d0-bbdc-4c0a-94cc-8731bc6d1092,max k,https://play-lh.googleusercontent.com/a-/ACB-R5S3duiXjbmSbx_KDG5gV2tYs_Ckr72N3X2onahe,Muito facil poderia ter mais desafios tipo divisao e multiplicação ok?,3,2,,2022-07-06 12:15:50,Thank you so much for updating your review! It really means a lot to the whole team. 🙏 Division and multiplication are for slightly older kids and not in this game. We have another game that is for slightly older kids and has more advanced math problems. Please do check out our other Math games.,2022-07-07 09:09:56,,1
c474688f-9abb-4eb6-91cd-3432bd1df2ea,Clara Nanni,https://play-lh.googleusercontent.com/a-/ACB-R5TJ3_uZMvzHMDRTu78ov5nKMS6aaLO9a2Gkh2lcow,Amei tenho desdos 6anos hoje estou quase fazendo 8anos é muito legal bom muito muito muito muito legal super bom 0% de anúncios e é muito bom não temos porque deistalar,5,2,,2021-10-13 19:05:52,,,,0
3a232c00-e365-4cc5-baf7-3c9447396643,Paulo Comba Sebastiao,https://play-lh.googleusercontent.com/a-/ACB-R5RO3SyJJ3kojifCJ7nC7WoY5QEeHuPiJIwfPHRbVw,Para o Português é preciso baixar sempre desejo que melhorem,1,4,1.2.2005,2020-12-02 04:08:38,"Some problems are caused by a lack of memory. These can be fixed by restarting the device. Also you can try to clear the cache for the app. If that doesn’t help, you can always contact us at app_support@rvappstudios.com.
",2020-12-16 11:25:43,1.2.2005,1
4697f73f-ad1f-4863-a2c1-8fbb900f8cf1,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"otimo para bebezinho , desinteressante para crianças .",5,12,1.1.2005,2019-07-01 01:48:00,,,1.1.2005,1
7e6202d0-27fd-4140-b445-6a8122defa46,Graziela Diniz,https://play-lh.googleusercontent.com/a-/ACB-R5T5DmKf87GfxICJ_2FXtXxSC13f-xyuXFo1_OJAtV4,Ótimo para desenvolver as habilidades matemáticas iniciais.,5,9,,2020-08-09 23:45:11,Obrigado pela avaliação 5 estrelas e apoio.,2020-08-10 09:00:33,,0
05d4d47d-8002-4416-b6ee-8ab8438db0a8,Gleice Lima,https://play-lh.googleusercontent.com/a-/ACB-R5To4YJE8e8v5Izub6O_fnd-khm1epsi-tVfisI35Hg,"Meu filho gostou muito,nem toda criança gosta de matemática",4,3,,2020-10-26 13:59:36,"Que bom que gostou! Dê mais estrelas pra gente! 🙏🙏🙏🙏🙏

",2021-04-10 09:30:31,,0
5236af08-e58b-4d63-aa2c-3c894133be51,Vanessa Ribeiro,https://play-lh.googleusercontent.com/a-/ACB-R5S1eJDW0_jw9NR5H50soBYtRD_wxnalU9YiWV81Dw,só precisa de multiplicação,5,2,1.5.2007,2023-01-26 13:28:47,"Obrigado pela avaliação 5 estrelas e apoio.
",2023-01-27 10:59:45,1.5.2007,1
8d4c0110-4545-418e-bf77-136f3f75e961,Isabela Pereira,https://play-lh.googleusercontent.com/a/AGNmyxbTkB5wHstgExPIsD0NmkmbNPAPavg4FyQS8I-c=mo,É muito educativo para as crianças e pro adolescentes 🤓🤓,5,3,,2021-11-28 18:45:33,,,,0
d30b46dd-6970-4b73-8684-ff702dac469a,Marquinha de sa Marques de sa,https://play-lh.googleusercontent.com/a/AGNmyxbBovqrt-Xp29m0bVRiVSvS5Q8vlEXhR5BUTHDj=mo,Gostei muito porque é muito educativo para o aprendizado da criança,5,2,,2022-07-22 23:33:15,"Obrigado pela avaliação 5 estrelas e apoio.
",2022-07-23 09:10:59,,0
aaa9f9bb-f8fb-4ec3-bdbb-37929d94c880,Bruno Cunha,https://play-lh.googleusercontent.com/a/AGNmyxYU8jrzunIRo9JZbgiXfu9U_ml5hDf8-4uLrFkG=mo,"Muito bom, os meus filhos adoram muito educativo em vez 5 poderiam ser 10 estrelas 👏👏👏",5,2,,2022-07-23 15:46:42,"Que bom que gostou! Compartilhe e apoie a educação das crianças. Conte a pais, professores, escolas e organizações sem fins lucrativos. 🤩🤩🤩🤩🤩👍🙏
",2022-07-28 11:48:35,,0
f0712e47-283f-43fe-86a1-6df5fbc9b54f,Dielly Garcias,https://play-lh.googleusercontent.com/a/AGNmyxbLWQ0olhUizkNEu3kWGf3BBR7zc65v2hVXcZLB=mo,To sem palavras com ese jogo de tao bom que é,5,2,1.5.2006,2022-12-20 14:50:03,"Obrigado pela avaliação 5 estrelas e apoio.
",2022-12-23 08:39:53,1.5.2006,0
8e560752-ea48-4204-af0f-7b0744d5a343,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Eu odeio estudar mas pra quem gosta e bom kkkk,1,2,1.5.2006,2023-01-10 13:10:55,"😔 Why 1 star? 1 star for a free app with no ads, no purchases, a game that we made for kids? Let us know what we can improve. 🙏 We have worked so hard to create an awesome game for kids. Every review matters.",2023-01-11 09:01:08,1.5.2006,0
a4ece448-e129-4b34-8506-dc48093be206,Mayara Maya,https://play-lh.googleusercontent.com/a/AGNmyxbvwjHtLvv-J8N6X78faV8PxMvbUAf7BveDFYhH=mo,mto bom pra que não sabe matemática como meu primo,1,0,1.5.2006,2022-12-08 18:28:57,"Glad you like it! 1 🌟 means bad, 🙊😭⛔. Can you update the review if you like the app? Every review matters to us. Thank you. 🙏 🙏 🙏",2022-12-14 10:12:30,1.5.2006,0
d2a5cccc-83f0-4747-9463-03460d54ee0f,André Lima,https://play-lh.googleusercontent.com/a/AGNmyxa9NmtJE-Evx7vu8YY70skBzj8wE7EwfcgTZcne=mo,"Não esta em português, e não altera o idioma",1,12,1.2.2006,2020-11-30 00:41:48,"Thanks for your review. Tap on the Language button (Top right corner of the Main Menu Screen) and hold it for 3 sec. Language popup will open, and you can select the language as per your preference. If nothing works, please email us at app_support@rvappstudios.com. Please update review and rating from 1 star if this fixes the issue. :) 🙏",2020-12-01 09:17:20,1.2.2006,1
5df2c118-29c9-4821-b20f-ed3247a50d9f,Kinha Santos,https://play-lh.googleusercontent.com/a/AGNmyxZ8DIdAeTinDCxXx99C48uYbePwnDoaMkAFGhD2=mo,E muito bom minhas filhas aprederam muito 😍😍😍😍,1,3,1.5.2007,2023-01-14 22:46:58,😔😔😔 1 star means very bad. Can you please update your review to 5 stars if you like the game? Every review matters so much and we get so disappointed when we read good game - 1 star. Thank you for updating your review in advance 🙏,2023-01-19 11:46:43,1.5.2007,0
2da7f662-25d0-4a2e-a618-1bd49f4482ee,Armandiny Maconcte,https://play-lh.googleusercontent.com/a/AGNmyxbIGMd0BnrYbIXVUts4M0TqbsKKkoC90MFAtU_r=mo,e muito bom esse aplicativo,5,2,1.5.2005,2022-11-28 10:43:22,"Obrigado pela avaliação 5 estrelas e apoio.
",2022-11-29 08:13:56,1.5.2005,0
13472fc7-2206-492b-91db-0fe216580479,Miku Muki,https://play-lh.googleusercontent.com/a/AGNmyxacCkq1_3CVUmT1clOn_SsIjdWNzBgSdrosfpXt=mo,Amei esse jogo :o jogo é muito legal para quem não sabe matemática é só baixar esse jogo ele ensinar muita coisa amei da para criança baixa muito fofo eu amei esse jogo tá de parabéns 5 estrela ❤.,5,1,,2022-10-16 04:22:12,"Que bom que gostou! Compartilhe e apoie a educação das crianças. Conte a pais, professores, escolas e organizações sem fins lucrativos. 🤩🤩🤩🤩🤩👍🙏
",2022-10-17 10:50:03,,0
e63e0676-fd10-4e3e-b3b8-8357220264eb,Amanda Oliveira,https://play-lh.googleusercontent.com/a-/ACB-R5S_0msjkX2gO1I6a3bGhV-HOeEW3HuHZkfK0UKX,Nao gostei demora demais pra entra minha bateria tava 100% e quando entro tava 50% por isso dei uma estrela,1,45,1.5.2002,2022-08-20 18:23:59,"Some problems are caused by a lack of memory. These can be fixed by restarting the device. Also you can try to clear the cache for the app. If that doesn’t help, you can always contact us at app_support@rvappstudios.com.",2022-08-22 09:07:00,1.5.2002,1
f977157e-034b-4cd1-a5ce-0c8cc9503280,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tudo muito simples, muito fácil (9o_o9)",5,10,,2019-06-12 04:42:22,,,,1
ffb9e1ac-4be4-4464-a0d9-d15c78f15bce,Josyannelorenzo Lorenzo,https://play-lh.googleusercontent.com/a/AGNmyxZB_K_a_M6JHDW7dA7o6Bnf01CBiv8g6Rq8CgPL=mo,Parece legal. mas deveria estar em português.,5,1,1.3.2007,2022-01-07 22:36:32,"We are planning to add additional languages in the next few months, but we have to prioritize - this is a free app with no ads. So I hope you will support us with a better review ⭐❤️.",2022-01-08 08:03:14,1.3.2007,1
862272e6-da1c-4a1d-8aa8-a80b5d87fb69,Luciene Pessoa,https://play-lh.googleusercontent.com/a/AGNmyxZ3pWTQ8sgFF6JhfVQpIBq90uSofb9Vot72LXGh=mo,O jogo é muito bom mas demora muito para instalá,4,0,,2023-04-13 01:57:13,"If you can't download the app, please contact us at app_support@rvappstudios.com. We will help you resolve the issue. Thank you!",2023-04-14 07:02:06,,1
8ee98543-8480-4784-ba46-2b8241be1724,Maria Eduarda Branco,https://play-lh.googleusercontent.com/a-/ACB-R5QfgeRZTYYL6R5bl89DokrJB8BmgsInMJ7IW6KJ_Q,"Muito bom, ajudou a ensinar meu filho a subtrair",5,2,1.3.2007,2021-09-02 18:45:51,,,1.3.2007,0
a2930844-4c15-47f2-a567-f09e7fd9babb,Marcos Almeida,https://play-lh.googleusercontent.com/a/AGNmyxa-paASCmPElv5YsClKacz3QmW6jVNGcehWhvGe=mo,Este jogo é muito bom para crianças e não é estupido é educativo e divertido,5,2,,2022-01-10 08:19:30,"Obrigado pela avaliação 5 estrelas e apoio.
",2022-01-11 11:54:19,,0
dd4c8215-ae63-431a-88ce-2622990b52a1,Loide Clara Samosse Samosse,https://play-lh.googleusercontent.com/a/AGNmyxaFWeUb-AE3c_aKwBnxjk0ebjOVY8Zk_kqMYD_I=mo,O jogo é óptimo fácil para crianças,5,1,,2021-11-07 04:52:46,,,,0
3f52c7e7-95b6-40aa-a4ec-e3a7ee856705,Ana Paula Freitas,https://play-lh.googleusercontent.com/a/AGNmyxbeYWAOFvKKeqZ0bOVbHr4GzHdT-Az50_FCnxtW=mo,Eu gostei muito desse jogo ele é muito legal e muito divertido,5,0,,2023-05-07 19:22:33,"Que bom que gostou!
",2023-05-09 07:48:07,,0
8816ce71-a065-4528-b2cd-b26504fce12e,Victoria Líndysse,https://play-lh.googleusercontent.com/a-/ACB-R5QF4hdyNH3HVqJEqofOZch-f3FQ_-3SYpkDMZBFkQ,Péssimo não recomendo eu baixei pra meu primo não tem nada legal e esinativo vou fala besteira:Mata Atlântica e minha mãe também não é Naruto é um desenho de pessoas que queria pega eles estão sendo perseguido pela menina do jogo que eu joguei tava mt viciada no roblox mais cansei do roblox até que eu jogo Roblox mais só por causa do escudo pfv tá difícil agora tá fácil pra ninguém principalmente pros amigos dela qu é não vai o nome dele é ponto de vista do sasuke óbvio e minha prima no hablo,1,2,,2021-09-09 00:37:09,,,,0
443fefd2-69ad-43d6-8359-11b9e53e7384,Carmelia Cavalheiro,https://play-lh.googleusercontent.com/a/AGNmyxZTk1iGPjxDHzH5zG4ovDk0fsCUSXq5Qhag1lAN=mo,O jogo é muito bom ameia crianças de 678 anos é muito bom amei muito recomendo,5,6,1.3.2007,2021-09-24 13:27:16,"Obrigado pela avaliação 5 estrelas e apoio.
",2021-09-24 16:37:01,1.3.2007,0
00623e7f-51db-4a30-b0c5-e6f7e3183f3f,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Ótimo App, de simples entendimento super dinâmico. Recomendo.",5,9,1.2.2002,2020-01-26 15:02:48,Que bom que gostou! Obrigado pela avaliação 5 estrelas e apoio.,2020-01-27 07:15:36,1.2.2002,0
4de2e50a-00bd-48b3-8c44-a27e52cc9fed,Rosana Santos,https://play-lh.googleusercontent.com/a/AGNmyxYewvg8gicL5ipNQmelH5vGpeeFknRJhKOyhitk=mo,Que tá assistindo esse vídeo eu sou a Camile e com a de novo e voltando com vão falar desse jogo de jogo de matemática é claro é no outro não eu tava aqui eu voltei de novo então eu mandando eu tô mandando muito frio hoje tá como jogar esse jogo e também comédia 😂 muito muito dessas coisas só quieta menina com a Tainá tá isso é a Camilinha com a Tainá isso é muito bom porque eu tô tomando muito eu tô fazendo com essa do dia todo o mês tem outro mês não tá beijos 👄 e sempre eu jogue no 🙏,5,164,1.4.2004,2022-03-09 19:50:47,,,1.4.2004,0
e961bd78-c5d2-4f33-98fd-4beaaa31bf9e,#PR. LUIS CARLOS,https://play-lh.googleusercontent.com/a-/ACB-R5Q-oye6iyiJIIfE3QgWq6R3e9TL33tnjFBMGdfH-Q,Muito bom e educacional recomendo para os filhos. estão de parabéns os desenvolvedores deste app.,5,256,1.3.2003,2021-04-21 19:56:55,"Obrigado pela avaliação 5 estrelas e apoio. Confira outros aplicativos/jogos.

",2021-04-22 06:41:01,1.3.2003,0
e6c124f6-53e3-440a-aaae-06ecf726b31d,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Muito bom. Treino para os pequenos na primeira infancia.,5,2,1.2.2002,2020-02-08 10:53:24,Que bom que gostou!,2020-02-10 10:30:24,1.2.2002,0
df7673d6-e801-4c49-9a12-5533e25b4151,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Jogos diversificados para introduzir a contagem e treinar as continhas,5,9,1.1.2007,2019-09-25 17:33:54,Obrigado pela avaliação 5 estrelas e apoio.,2019-09-26 09:06:21,1.1.2007,0
c5ef8116-c37f-44d6-9690-b878637cc76a,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,parabéns pelo excelente trabalho! meu filho está aprendendo muito.,5,106,1.1.2005,2019-06-02 22:21:28,,,1.1.2005,0
0543331d-1d99-4bfd-ab20-f6a13b8100b9,Lorena Beatriz,https://play-lh.googleusercontent.com/a/AGNmyxbUhvVkaoVhGMGUMF9_4MYEsDKCxnZ06pxDnLYe=mo,"Adorei, minha filha de 5 anos aprendeu a somar números devido a esse joguinho!",5,65,1.4.2004,2022-03-09 04:59:22,"Que bom que gostou!
",2022-03-09 10:16:02,1.4.2004,0
2aae5f06-f31f-4997-ae12-92982e4da9b8,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Perfeito, minha filha está adorando é aprendendo bastante",5,2,1.2.2002,2020-04-16 13:39:53,Que bom que gostou!,2020-04-17 07:44:00,1.2.2002,0
6993ea68-72f1-407a-9a36-6aa9fef69c1d,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Gostei, bem haja pra quem teve a ineciativa de criar este app., o meu filho amou.",5,12,1.2.2001,2020-01-05 13:46:19,Obrigado pela avaliação 5 estrelas e apoio.,2020-01-06 15:03:39,1.2.2001,0
ba78fae6-00ca-4544-9f1c-754218d826e7,Elza Almeida,https://play-lh.googleusercontent.com/a/AGNmyxZKLlKWnyyoy6gP1O6cxqVfybL5X8ohaK-_Rno5=mo,E muito bom mas tem que melhorar o gráfico,3,2,,2022-11-13 08:58:45,Please share additional info by emailing us at app_support@rvappstudios.com. We would love to understand how else we can improve it 🙏,2022-11-15 08:53:41,,1
bb582a12-0141-4445-994f-f7b4977d86af,Nicolli Silva,https://play-lh.googleusercontent.com/a-/ACB-R5SKCf1AsOofOeA-t14lF25NTOlSawMMWn96GghXKA,Amo eu não sou boa em matemática então ótimo tô já craque na matemática ótimos gráficos parabéns pros criadores 👏👏👏👏👏👏👏👏👏👏👏👏👏,5,1,,2023-01-08 22:23:48,"Que bom que gostou! Compartilhe e apoie a educação das crianças. Conte a pais, professores, escolas e organizações sem fins lucrativos. 🤩🤩🤩🤩🤩👍🙏
",2023-01-09 13:11:44,,0
6947fc6d-c672-49cf-aaa4-5c41a67a687a,Josiane Zanin,https://play-lh.googleusercontent.com/a/AGNmyxbWAgwcNHo3xkoqOPoh-T30QS0psE-jyXjVkEfc=mo,"Não é muito bom,trava muito e só o jogo de adição funciona.Por isso,1 estrela✌",1,2,,2023-01-06 18:10:13,"Some problems are caused by a lack of memory. These can be fixed by restarting the device. Also you can try to clear the cache for the app. If that doesn’t help, you can always contact us at app_support@rvappstudios.com.",2023-01-09 13:04:28,,1
dd9ad0fa-3fa1-48f6-892c-df66dfc83e56,Yasmin Okagawa Oficial,https://play-lh.googleusercontent.com/a-/ACB-R5TZhVXOOdKs9ermshLGEfPqyk4G7nChG2OUowRIGQ,Do três estrelas por que fica dando dica ou melhor a resposta se a criança demora pra responder tem que deixar elas pensarem,3,0,,2023-02-01 09:33:44,"Thank you very much for your review concerning our game. You may turn off Hint from setting menu. Please email us we will try to help at app_support@rvappstudios.com.
",2023-02-02 09:54:39,,1
fab86679-1854-4eed-9c17-1f44837e2693,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"O jogo é ótimo eu e meu filho estamos gosto muito, ele tá aprendendo muito com esse jogo estão de parabéns",5,12,1.1.2007,2019-10-14 17:30:41,Que bom que gostou! Obrigado pela avaliação 5 estrelas e apoio. Confira outros aplicativos/jogos.,2019-10-15 09:15:36,1.1.2007,0
c24ac3c1-dd1f-4eaf-9b6c-d3106777031a,António Nzita,https://play-lh.googleusercontent.com/a-/ACB-R5Sj7djnwuFkWsafFIbhzUIVM5Z1vYSczCg6KfS2,So estou começando agora mas o a comentários me motivou a baixar espero que me decepcionem,5,2,1.5.2005,2022-11-28 20:50:58,"Thank you for downloading, playing and reviewing our game. Waiting to hear what you think once you use it more. Any suggestions are welcome. :)",2022-11-29 08:23:52,1.5.2005,0
fc9fb8e5-82da-4bd4-ad12-154df911bc45,rosangela mello,https://play-lh.googleusercontent.com/a/AGNmyxbOORLq_JOkeH-FKB5-Gu3AsWopbkz7zM95srnL=mo,E bommmmm de mais além dele e bom ele faz a pessoa saber matemática sério e muito bom 👍,5,19,1.5.2002,2022-09-15 23:02:31,,,1.5.2002,0
01abcd30-38ea-4026-a37e-7b458fd3d2ea,edenilson silva,https://play-lh.googleusercontent.com/a/AGNmyxZ8Bcgz1YFoRUcidmOJgHezMEmixjpLqQdQNlnO=mo,Ele até que é legal mais tem as opções das línguas quando toca demora para ver,5,1,1.4.2004,2022-06-10 20:02:17,"Obrigado pela avaliação 5 estrelas e apoio.
",2022-06-11 09:40:26,1.4.2004,1
2d05a22f-18b4-48de-9e1a-d863f0f0fa6d,Rafaela Lima,https://play-lh.googleusercontent.com/a-/ACB-R5Q3d7Yir0gbusRg6KX0L893V9F7ipFbs5WPtoJZWg,Mano que jogo incrível não tem anúncios e muito bom,5,3,,2021-10-27 15:25:25,"Obrigado pela avaliação 5 estrelas e apoio.
",2021-10-28 11:37:21,,0
90576340-e303-42b2-ab4d-56b71f3e78ca,Anna clara Morais,https://play-lh.googleusercontent.com/a/AGNmyxa2XcVoOMx3OUHMYjkCPMJ8xtCTFBHbOkIfnM5i=mo,A maioria das matemáticas e a melhor opção para eu aprender,5,1,,2021-12-28 17:05:16,"Obrigado pela avaliação 5 estrelas e apoio.
",2021-12-30 13:33:04,,0
